Probability_Failed,Actual_Result,>0.3
0.754800682,1,TRUE
0,1,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.7150468213961934,0,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,0,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0.8277187336522018,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0.9744017444155928,0,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0.8696082073763607,0,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0.932749826,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.9220115252114205,0,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,0,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.9474137538723499,0,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.8696082073763607,0,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0.6832864347394796,0,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.9262001325005188,0,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0.9178437024847441,0,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.968192816,0,
0.754800682,1,TRUE
0.932749826,0,
0.754800682,1,TRUE
0,1,
0.754800682,0,
0,1,
0,1,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0,1,
0.8085349845516652,0,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0.6943325076939587,0,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.904188413,0,
0,1,
0,1,
0.9577482642364149,0,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.8826150977597537,0,
0.754800682,1,TRUE
0.754800682,1,TRUE
0.754800682,1,TRUE
0.8731517742495625,0,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.6832864347394796,0,
0.754800682,1,TRUE
0.8731517742495625,0,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.754800682,1,TRUE
0.8696082073763607,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.6832864347394796,0,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0.932749826,0,
0.6832864347394796,0,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.6428508925793522,0,
0.754800682,1,TRUE
0,1,
0.8731517742495625,0,
0.754800682,1,TRUE
0.6062512448580947,0,
0.9374547186064567,0,
0,1,
0,1,
0,1,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0.6268968630972078,0,
0.7784050272241853,0,
0,1,
0,1,
0,1,
0.8277187336522018,0,
0,1,
0,1,
0.9336873735115315,0,
0.754800682,1,TRUE
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.6832864347394796,0,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.9459064305883277,0,
0.5748002666758881,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,0,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0.754800682,1,TRUE
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0.6832864347394796,0,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.9752560894222596,0,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0.6227472070854888,0,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0.8696082073763607,0,
0,1,
0.754800682,1,TRUE
0,1,
0.8731517742495625,0,
0,1,
0.8731517742495625,0,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.7150468213961934,0,
0,1,
0,1,
0,1,
0.8696082073763607,0,
0,1,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.8826150977597537,0,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0.8826150977597537,0,
0,1,
0.6832864347394796,0,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0.754800682,0,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0.8731517742495625,0,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0.7242959509886131,0,
0,1,
0,1,
0,1,
0.8277187336522018,0,
0,1,
0.8367860631963505,0,
0.7150468213961934,0,
0.754800682,1,TRUE
0.932749826,0,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0,1,
0.754800682,0,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.6451441474908388,0,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.8731517742495625,0,
0.8696082073763607,0,
0.932749826,0,
0,1,
0,1,
0,1,
0.9642669767978884,0,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.754800682,1,TRUE
0.8731517742495625,0,
0,1,
0,1,
1,0,
0.754800682,1,TRUE
0.6832864347394796,0,
0.754800682,1,TRUE
0.754800682,0,
0.749171088,0,
0,1,
0.754800682,1,TRUE
0.6832864347394796,0,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0.8143639643773668,0,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.8141227050227177,0,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0.8696082073763607,0,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.9316796622392961,0,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,0,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0.8696082073763607,0,
0.8412430056735186,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.932749826,0,
0,1,
0,1,
0.5837539018288372,0,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0.6832864347394796,0,
0.754800682,1,TRUE
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8333905558957746,0,
0,1,
0.8085349845516652,0,
0,1,
0.8826150977597537,0,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.782763399,0,
0,1,
0,1,
0.9910294177590986,0,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.8277187336522018,0,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0.6259497906434316,0,
0.728451683,0,
0.8333905558957746,0,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.6832864347394796,0,
0.6602040721615985,0,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,0,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.8696082073763607,0,
0.754800682,1,TRUE
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0.8731517742495625,0,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.9846430541485492,0,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0.754800682,0,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.5748002666758881,0,
0,1,
0,1,
0.7819912301495977,0,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0.6268968630972078,0,
0,1,
0.9836072687612046,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.932749826,0,
0,1,
0,1,
0,1,
0.6832864347394796,0,
0.754800682,1,TRUE
0,1,
0.8731517742495625,0,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0,1,
0.6883218717198243,0,
0,1,
0.8731517742495625,0,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,0,
0.932749826,0,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0,1,
0.932749826,0,
0,1,
0.8731517742495625,0,
0.6451441474908388,0,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.7065160705762811,0,
0,1,
0,1,
0,1,
0.932749826,0,
0,1,
0,1,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0.7837054910529002,0,
0.754800682,1,TRUE
0.8224801053752399,0,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.8696082073763607,0,
0,1,
0.754800682,1,TRUE
0,1,
0.8367860631963505,0,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.6521545194890735,0,
0,1,
0,1,
0.7931799,0,
0,1,
0.9575571023900276,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,0,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,0,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,0,
0,1,
0.8731517742495625,0,
0.754800682,1,TRUE
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0.7150468213961934,0,
0.782197262,0,
0.754800682,1,TRUE
0.754800682,0,
0.7437269586367318,0,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8333905558957746,0,
0,1,
0.754800682,1,TRUE
0.935491347,0,
0.754800682,0,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.748177792,0,
0.754800682,1,TRUE
0,1,
0,1,
0.7391033951658126,0,
0.8731517742495625,0,
0,1,
0,1,
0.754800682,1,TRUE
0.8696082073763607,0,
0,1,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,0,
0.9459064305883277,0,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.754800682,1,TRUE
0.8731517742495625,0,
0.7150468213961934,0,
0,1,
0,1,
0,1,
0.6832864347394796,0,
0.754800682,1,TRUE
0.8696082073763607,0,
0.8085349845516652,0,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,0,
0.8085349845516652,0,
0,1,
0,1,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0.8085349845516652,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,0,
0,1,
0.754800682,1,TRUE
0,1,
0.9292904376732016,0,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.8731517742495625,0,
0.754800682,1,TRUE
0.8696082073763607,0,
0,1,
0,1,
0.8731517742495625,0,
0,1,
0.8731517742495625,0,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0.6832864347394796,0,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.754800682,1,TRUE
0.7931799,0,
0,1,
0.754800682,1,TRUE
0.932749826,0,
0,1,
0,1,
0.9548896285715653,0,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.8333905558957746,0,
0,1,
0,1,
0.6832864347394796,0,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.932749826,0,
0.6538397674872263,0,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.8277187336522018,0,
0.7517495589270282,0,
0.7047092751182754,0,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.8696082073763607,0,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8333905558957746,0,
0.6268968630972078,0,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0.8085349845516652,0,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0.932749826,0,
0.754800682,1,TRUE
0.8696082073763607,0,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.8927832166018227,0,
0.754800682,1,TRUE
0.8731517742495625,0,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0.8696082073763607,0,
0.8639215462528798,0,
0,1,
0,1,
0,1,
0.8696082073763607,0,
0,1,
0.8731517742495625,0,
0.754800682,1,TRUE
0,1,
0,1,
0.6259497906434316,0,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0.9267960571851858,0,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.932749826,0,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.8085349845516652,0,
0,1,
0.754800682,1,TRUE
0,1,
0.7984240261668508,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0.8731517742495625,0,
0,1,
0,1,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0.9412197919305021,0,
0.754800682,1,TRUE
0,1,
0,1,
0.6268968630972078,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0.8277187336522018,0,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0,1,
0.8731517742495625,0,
0,1,
0.754800682,1,TRUE
0.7893452552816997,0,
0,1,
0,1,
0,1,
0.7150468213961934,0,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.8731517742495625,0,
0,1,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0.8696082073763607,0,
0.754800682,0,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0.8333905558957746,0,
0,1,
0,1,
0.754800682,1,TRUE
0.8731517742495625,0,
0,1,
0,1,
0.7242959509886131,0,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0.9107178731004663,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0.8696082073763607,0,
0.754800682,1,TRUE
0.754800682,1,TRUE
0.6524254229705942,0,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.8696082073763607,0,
0.8826150977597537,0,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.7819912301495977,0,
0.5506182040867753,0,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0.7784050272241853,0,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0.9722013512256504,0,
0.8731517742495625,0,
0.754800682,1,TRUE
0.8731517742495625,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0.8333905558957746,0,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0.702925424,0,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0.8744881424693354,0,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8696082073763607,0,
0.8731517742495625,0,
0,1,
0.5202532812508323,0,
0.754800682,0,
0.7846228403067004,0,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.8696082073763607,0,
0.754800682,1,TRUE
0.3682413106108771,0,
0,1,
0.6670728184427672,0,
0.754800682,1,TRUE
0,1,
0.9980540945857954,0,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.9317312425330511,0,
0.754800682,1,TRUE
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.8367860631963505,0,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0.8696082073763607,0,
0.8731517742495625,0,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0.8085349845516652,0,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0.6832864347394796,0,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0.8333905558957746,0,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0.7934621658727238,0,
0,1,
0,1,
0,1,
0.7517495589270282,0,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0.8333905558957746,0,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.6538397674872263,0,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0.8696082073763607,0,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0.6832864347394796,0,
0,1,
0,1,
0,1,
0.6521545194890735,0,
0.754800682,1,TRUE
0.8085349845516652,0,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0.7141280267012324,0,
0.8731517742495625,0,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.754800682,0,
0.624818918,0,
0,1,
0,1,
0,1,
0.754800682,0,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0.9848369527095145,0,
0,1,
0,1,
0.754800682,1,TRUE
0.782763399,0,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0.8731517742495625,0,
0.754800682,0,
0,1,
0,1,
0,1,
0.5875990650665897,0,
0,1,
0,1,
0.7242959509886131,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.8696082073763607,0,
0,1,
0,1,
0,1,
0,1,
0.8731517742495625,0,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0.8085349845516652,0,
0.8333905558957746,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.7391033951658126,0,
0.754800682,1,TRUE
0.8731517742495625,0,
0,1,
0,1,
0.754800682,1,TRUE
0.8632362801834859,0,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0.8224801053752399,0,
0.6832864347394796,0,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.932749826,0,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0.6268968630972078,0,
0.6832864347394796,0,
0,1,
0.7150468213961934,0,
0.754800682,1,TRUE
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0.754800682,1,TRUE
0,1,
0,1,
0,1,
0.8731517742495625,0,
0,1,
0,1,
0,1,
0,1,
0.932749826,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0.754800682,1,TRUE
0.754800682,1,TRUE
0,1,
0,1,
